analysis,pair,arm,steered_now,prev_chose,state_changed,k,n,pct,turn,lf_phase,names_key,relief_is_x,content,family
label_free_name_repetition_by_names,,placebo,True,,,857,924,92.7,,,lever64_lever95,,,
label_free_name_repetition_by_names,,random,False,,,117,426,27.5,,,lever64_lever95,,,
label_free_name_repetition_by_names,,random,True,,,210,498,42.2,,,lever64_lever95,,,
label_free_name_repetition_by_names,,unsteered,False,,,204,924,22.1,,,lever64_lever95,,,
label_free_name_repetition_by_names,,works,False,,,167,312,53.5,,,lever64_lever95,,,
label_free_name_repetition_by_names,,works,True,,,481,612,78.6,,,lever64_lever95,,,
label_free_name_repetition_by_names,,placebo,True,,,840,952,88.2,,,violet_yellow,,,
label_free_name_repetition_by_names,,random,False,,,57,449,12.7,,,violet_yellow,,,
label_free_name_repetition_by_names,,random,True,,,125,503,24.9,,,violet_yellow,,,
label_free_name_repetition_by_names,,unsteered,False,,,17,952,1.8,,,violet_yellow,,,
label_free_name_repetition_by_names,,works,False,,,100,340,29.4,,,violet_yellow,,,
label_free_name_repetition_by_names,,works,True,,,417,612,68.1,,,violet_yellow,,,
first_choice_x_by_names_and_assignment,costly_relief_vs_inert,placebo,,,,63,68,92.6,,,guitar_piano,False,,
first_choice_x_by_names_and_assignment,costly_relief_vs_inert,placebo,,,,25,68,36.8,,,guitar_piano,True,,
first_choice_x_by_names_and_assignment,costly_relief_vs_inert,random,,,,58,68,85.3,,,guitar_piano,False,,
first_choice_x_by_names_and_assignment,costly_relief_vs_inert,random,,,,16,68,23.5,,,guitar_piano,True,,
first_choice_x_by_names_and_assignment,costly_relief_vs_inert,unsteered,,,,68,68,100.0,,,guitar_piano,False,,
first_choice_x_by_names_and_assignment,costly_relief_vs_inert,unsteered,,,,0,68,0.0,,,guitar_piano,True,,
first_choice_x_by_names_and_assignment,costly_relief_vs_inert,works,,,,63,68,92.6,,,guitar_piano,False,,
first_choice_x_by_names_and_assignment,costly_relief_vs_inert,works,,,,25,68,36.8,,,guitar_piano,True,,
first_choice_x_by_names_and_assignment,costly_relief_vs_inert,placebo,,,,45,66,68.2,,,lever64_lever95,False,,
first_choice_x_by_names_and_assignment,costly_relief_vs_inert,placebo,,,,12,66,18.2,,,lever64_lever95,True,,
first_choice_x_by_names_and_assignment,costly_relief_vs_inert,random,,,,50,66,75.8,,,lever64_lever95,False,,
first_choice_x_by_names_and_assignment,costly_relief_vs_inert,random,,,,8,66,12.1,,,lever64_lever95,True,,
first_choice_x_by_names_and_assignment,costly_relief_vs_inert,unsteered,,,,65,66,98.5,,,lever64_lever95,False,,
first_choice_x_by_names_and_assignment,costly_relief_vs_inert,unsteered,,,,0,66,0.0,,,lever64_lever95,True,,
first_choice_x_by_names_and_assignment,costly_relief_vs_inert,works,,,,45,66,68.2,,,lever64_lever95,False,,
first_choice_x_by_names_and_assignment,costly_relief_vs_inert,works,,,,12,66,18.2,,,lever64_lever95,True,,
first_choice_x_by_names_and_assignment,costly_relief_vs_inert,placebo,,,,59,68,86.8,,,violet_yellow,False,,
first_choice_x_by_names_and_assignment,costly_relief_vs_inert,placebo,,,,29,68,42.6,,,violet_yellow,True,,
first_choice_x_by_names_and_assignment,costly_relief_vs_inert,random,,,,52,68,76.5,,,violet_yellow,False,,
first_choice_x_by_names_and_assignment,costly_relief_vs_inert,random,,,,10,68,14.7,,,violet_yellow,True,,
first_choice_x_by_names_and_assignment,costly_relief_vs_inert,unsteered,,,,66,68,97.1,,,violet_yellow,False,,
first_choice_x_by_names_and_assignment,costly_relief_vs_inert,unsteered,,,,0,68,0.0,,,violet_yellow,True,,
first_choice_x_by_names_and_assignment,costly_relief_vs_inert,works,,,,59,68,86.8,,,violet_yellow,False,,
first_choice_x_by_names_and_assignment,costly_relief_vs_inert,works,,,,29,68,42.6,,,violet_yellow,True,,
first_choice_x_by_names_and_assignment,destructive_relief_vs_inert,placebo,,,,66,68,97.1,,,guitar_piano,False,,
first_choice_x_by_names_and_assignment,destructive_relief_vs_inert,placebo,,,,36,68,52.9,,,guitar_piano,True,,
first_choice_x_by_names_and_assignment,destructive_relief_vs_inert,random,,,,61,68,89.7,,,guitar_piano,False,,
first_choice_x_by_names_and_assignment,destructive_relief_vs_inert,random,,,,25,68,36.8,,,guitar_piano,True,,
first_choice_x_by_names_and_assignment,destructive_relief_vs_inert,unsteered,,,,68,68,100.0,,,guitar_piano,False,,
first_choice_x_by_names_and_assignment,destructive_relief_vs_inert,unsteered,,,,0,68,0.0,,,guitar_piano,True,,
first_choice_x_by_names_and_assignment,destructive_relief_vs_inert,works,,,,66,68,97.1,,,guitar_piano,False,,
first_choice_x_by_names_and_assignment,destructive_relief_vs_inert,works,,,,36,68,52.9,,,guitar_piano,True,,
first_choice_x_by_names_and_assignment,destructive_relief_vs_inert,placebo,,,,37,66,56.1,,,lever64_lever95,False,,
first_choice_x_by_names_and_assignment,destructive_relief_vs_inert,placebo,,,,5,66,7.6,,,lever64_lever95,True,,
first_choice_x_by_names_and_assignment,destructive_relief_vs_inert,random,,,,56,66,84.8,,,lever64_lever95,False,,
first_choice_x_by_names_and_assignment,destructive_relief_vs_inert,random,,,,15,66,22.7,,,lever64_lever95,True,,
first_choice_x_by_names_and_assignment,destructive_relief_vs_inert,unsteered,,,,66,66,100.0,,,lever64_lever95,False,,
first_choice_x_by_names_and_assignment,destructive_relief_vs_inert,unsteered,,,,0,66,0.0,,,lever64_lever95,True,,
first_choice_x_by_names_and_assignment,destructive_relief_vs_inert,works,,,,37,66,56.1,,,lever64_lever95,False,,
first_choice_x_by_names_and_assignment,destructive_relief_vs_inert,works,,,,5,66,7.6,,,lever64_lever95,True,,
first_choice_x_by_names_and_assignment,destructive_relief_vs_inert,placebo,,,,62,68,91.2,,,violet_yellow,False,,
first_choice_x_by_names_and_assignment,destructive_relief_vs_inert,placebo,,,,44,68,64.7,,,violet_yellow,True,,
first_choice_x_by_names_and_assignment,destructive_relief_vs_inert,random,,,,58,68,85.3,,,violet_yellow,False,,
first_choice_x_by_names_and_assignment,destructive_relief_vs_inert,random,,,,18,68,26.5,,,violet_yellow,True,,
first_choice_x_by_names_and_assignment,destructive_relief_vs_inert,unsteered,,,,68,68,100.0,,,violet_yellow,False,,
first_choice_x_by_names_and_assignment,destructive_relief_vs_inert,unsteered,,,,0,68,0.0,,,violet_yellow,True,,
first_choice_x_by_names_and_assignment,destructive_relief_vs_inert,works,,,,62,68,91.2,,,violet_yellow,False,,
first_choice_x_by_names_and_assignment,destructive_relief_vs_inert,works,,,,44,68,64.7,,,violet_yellow,True,,
first_choice_x_by_names_and_assignment,kidspics_relief_vs_inert,placebo,,,,53,68,77.9,,,guitar_piano,False,,
first_choice_x_by_names_and_assignment,kidspics_relief_vs_inert,placebo,,,,38,68,55.9,,,guitar_piano,True,,
first_choice_x_by_names_and_assignment,kidspics_relief_vs_inert,random,,,,62,68,91.2,,,guitar_piano,False,,
first_choice_x_by_names_and_assignment,kidspics_relief_vs_inert,random,,,,17,68,25.0,,,guitar_piano,True,,
first_choice_x_by_names_and_assignment,kidspics_relief_vs_inert,unsteered,,,,68,68,100.0,,,guitar_piano,False,,
first_choice_x_by_names_and_assignment,kidspics_relief_vs_inert,unsteered,,,,0,68,0.0,,,guitar_piano,True,,
first_choice_x_by_names_and_assignment,kidspics_relief_vs_inert,works,,,,53,68,77.9,,,guitar_piano,False,,
first_choice_x_by_names_and_assignment,kidspics_relief_vs_inert,works,,,,38,68,55.9,,,guitar_piano,True,,
first_choice_x_by_names_and_assignment,kidspics_relief_vs_inert,placebo,,,,26,66,39.4,,,lever64_lever95,False,,
first_choice_x_by_names_and_assignment,kidspics_relief_vs_inert,placebo,,,,53,66,80.3,,,lever64_lever95,True,,
first_choice_x_by_names_and_assignment,kidspics_relief_vs_inert,random,,,,56,66,84.8,,,lever64_lever95,False,,
first_choice_x_by_names_and_assignment,kidspics_relief_vs_inert,random,,,,10,66,15.2,,,lever64_lever95,True,,
first_choice_x_by_names_and_assignment,kidspics_relief_vs_inert,unsteered,,,,66,66,100.0,,,lever64_lever95,False,,
first_choice_x_by_names_and_assignment,kidspics_relief_vs_inert,unsteered,,,,0,66,0.0,,,lever64_lever95,True,,
first_choice_x_by_names_and_assignment,kidspics_relief_vs_inert,works,,,,26,66,39.4,,,lever64_lever95,False,,
first_choice_x_by_names_and_assignment,kidspics_relief_vs_inert,works,,,,53,66,80.3,,,lever64_lever95,True,,
first_choice_x_by_names_and_assignment,kidspics_relief_vs_inert,placebo,,,,51,68,75.0,,,violet_yellow,False,,
first_choice_x_by_names_and_assignment,kidspics_relief_vs_inert,placebo,,,,58,68,85.3,,,violet_yellow,True,,
first_choice_x_by_names_and_assignment,kidspics_relief_vs_inert,random,,,,61,68,89.7,,,violet_yellow,False,,
first_choice_x_by_names_and_assignment,kidspics_relief_vs_inert,random,,,,12,68,17.6,,,violet_yellow,True,,
first_choice_x_by_names_and_assignment,kidspics_relief_vs_inert,unsteered,,,,68,68,100.0,,,violet_yellow,False,,
first_choice_x_by_names_and_assignment,kidspics_relief_vs_inert,unsteered,,,,0,68,0.0,,,violet_yellow,True,,
first_choice_x_by_names_and_assignment,kidspics_relief_vs_inert,works,,,,51,68,75.0,,,violet_yellow,False,,
first_choice_x_by_names_and_assignment,kidspics_relief_vs_inert,works,,,,58,68,85.3,,,violet_yellow,True,,
first_choice_x_by_names_and_assignment,label_free,placebo,,,,42,68,61.8,,,guitar_piano,False,,
first_choice_x_by_names_and_assignment,label_free,placebo,,,,37,68,54.4,,,guitar_piano,True,,
first_choice_x_by_names_and_assignment,label_free,random,,,,57,68,83.8,,,guitar_piano,False,,
first_choice_x_by_names_and_assignment,label_free,random,,,,52,68,76.5,,,guitar_piano,True,,
first_choice_x_by_names_and_assignment,label_free,unsteered,,,,38,68,55.9,,,guitar_piano,False,,
first_choice_x_by_names_and_assignment,label_free,unsteered,,,,35,68,51.5,,,guitar_piano,True,,
first_choice_x_by_names_and_assignment,label_free,works,,,,42,68,61.8,,,guitar_piano,False,,
first_choice_x_by_names_and_assignment,label_free,works,,,,37,68,54.4,,,guitar_piano,True,,
first_choice_x_by_names_and_assignment,label_free,placebo,,,,24,66,36.4,,,lever64_lever95,False,,
first_choice_x_by_names_and_assignment,label_free,placebo,,,,12,66,18.2,,,lever64_lever95,True,,
first_choice_x_by_names_and_assignment,label_free,random,,,,40,66,60.6,,,lever64_lever95,False,,
first_choice_x_by_names_and_assignment,label_free,random,,,,51,66,77.3,,,lever64_lever95,True,,
first_choice_x_by_names_and_assignment,label_free,unsteered,,,,34,66,51.5,,,lever64_lever95,False,,
first_choice_x_by_names_and_assignment,label_free,unsteered,,,,36,66,54.5,,,lever64_lever95,True,,
first_choice_x_by_names_and_assignment,label_free,works,,,,24,66,36.4,,,lever64_lever95,False,,
first_choice_x_by_names_and_assignment,label_free,works,,,,12,66,18.2,,,lever64_lever95,True,,
first_choice_x_by_names_and_assignment,label_free,placebo,,,,58,68,85.3,,,violet_yellow,False,,
first_choice_x_by_names_and_assignment,label_free,placebo,,,,62,68,91.2,,,violet_yellow,True,,
first_choice_x_by_names_and_assignment,label_free,random,,,,56,68,82.4,,,violet_yellow,False,,
first_choice_x_by_names_and_assignment,label_free,random,,,,57,68,83.8,,,violet_yellow,True,,
first_choice_x_by_names_and_assignment,label_free,unsteered,,,,47,68,69.1,,,violet_yellow,False,,
first_choice_x_by_names_and_assignment,label_free,unsteered,,,,54,68,79.4,,,violet_yellow,True,,
first_choice_x_by_names_and_assignment,label_free,works,,,,58,68,85.3,,,violet_yellow,False,,
first_choice_x_by_names_and_assignment,label_free,works,,,,62,68,91.2,,,violet_yellow,True,,
first_choice_x_by_names_and_assignment,relief_vs_grant,placebo,,,,45,68,66.2,,,guitar_piano,False,,
first_choice_x_by_names_and_assignment,relief_vs_grant,placebo,,,,44,68,64.7,,,guitar_piano,True,,
first_choice_x_by_names_and_assignment,relief_vs_grant,random,,,,49,68,72.1,,,guitar_piano,False,,
first_choice_x_by_names_and_assignment,relief_vs_grant,random,,,,27,68,39.7,,,guitar_piano,True,,
first_choice_x_by_names_and_assignment,relief_vs_grant,unsteered,,,,23,68,33.8,,,guitar_piano,False,,
first_choice_x_by_names_and_assignment,relief_vs_grant,unsteered,,,,27,68,39.7,,,guitar_piano,True,,
first_choice_x_by_names_and_assignment,relief_vs_grant,works,,,,45,68,66.2,,,guitar_piano,False,,
first_choice_x_by_names_and_assignment,relief_vs_grant,works,,,,44,68,64.7,,,guitar_piano,True,,
first_choice_x_by_names_and_assignment,relief_vs_grant,placebo,,,,25,66,37.9,,,lever64_lever95,False,,
first_choice_x_by_names_and_assignment,relief_vs_grant,placebo,,,,21,66,31.8,,,lever64_lever95,True,,
first_choice_x_by_names_and_assignment,relief_vs_grant,random,,,,27,66,40.9,,,lever64_lever95,False,,
first_choice_x_by_names_and_assignment,relief_vs_grant,random,,,,20,66,30.3,,,lever64_lever95,True,,
first_choice_x_by_names_and_assignment,relief_vs_grant,unsteered,,,,24,66,36.4,,,lever64_lever95,False,,
first_choice_x_by_names_and_assignment,relief_vs_grant,unsteered,,,,33,66,50.0,,,lever64_lever95,True,,
first_choice_x_by_names_and_assignment,relief_vs_grant,works,,,,25,66,37.9,,,lever64_lever95,False,,
first_choice_x_by_names_and_assignment,relief_vs_grant,works,,,,21,66,31.8,,,lever64_lever95,True,,
first_choice_x_by_names_and_assignment,relief_vs_grant,placebo,,,,43,68,63.2,,,violet_yellow,False,,
first_choice_x_by_names_and_assignment,relief_vs_grant,placebo,,,,41,68,60.3,,,violet_yellow,True,,
first_choice_x_by_names_and_assignment,relief_vs_grant,random,,,,46,68,67.6,,,violet_yellow,False,,
first_choice_x_by_names_and_assignment,relief_vs_grant,random,,,,28,68,41.2,,,violet_yellow,True,,
first_choice_x_by_names_and_assignment,relief_vs_grant,unsteered,,,,18,68,26.5,,,violet_yellow,False,,
first_choice_x_by_names_and_assignment,relief_vs_grant,unsteered,,,,41,68,60.3,,,violet_yellow,True,,
first_choice_x_by_names_and_assignment,relief_vs_grant,works,,,,43,68,63.2,,,violet_yellow,False,,
first_choice_x_by_names_and_assignment,relief_vs_grant,works,,,,41,68,60.3,,,violet_yellow,True,,
first_choice_x_by_names_and_assignment,relief_vs_helpful,placebo,,,,66,68,97.1,,,guitar_piano,False,,
first_choice_x_by_names_and_assignment,relief_vs_helpful,placebo,,,,5,68,7.4,,,guitar_piano,True,,
first_choice_x_by_names_and_assignment,relief_vs_helpful,random,,,,68,68,100.0,,,guitar_piano,False,,
first_choice_x_by_names_and_assignment,relief_vs_helpful,random,,,,2,68,2.9,,,guitar_piano,True,,
first_choice_x_by_names_and_assignment,relief_vs_helpful,unsteered,,,,67,68,98.5,,,guitar_piano,False,,
first_choice_x_by_names_and_assignment,relief_vs_helpful,unsteered,,,,0,68,0.0,,,guitar_piano,True,,
first_choice_x_by_names_and_assignment,relief_vs_helpful,works,,,,66,68,97.1,,,guitar_piano,False,,
first_choice_x_by_names_and_assignment,relief_vs_helpful,works,,,,5,68,7.4,,,guitar_piano,True,,
first_choice_x_by_names_and_assignment,relief_vs_helpful,placebo,,,,56,66,84.8,,,lever64_lever95,False,,
first_choice_x_by_names_and_assignment,relief_vs_helpful,placebo,,,,0,66,0.0,,,lever64_lever95,True,,
first_choice_x_by_names_and_assignment,relief_vs_helpful,random,,,,65,66,98.5,,,lever64_lever95,False,,
first_choice_x_by_names_and_assignment,relief_vs_helpful,random,,,,0,66,0.0,,,lever64_lever95,True,,
first_choice_x_by_names_and_assignment,relief_vs_helpful,unsteered,,,,66,66,100.0,,,lever64_lever95,False,,
first_choice_x_by_names_and_assignment,relief_vs_helpful,unsteered,,,,0,66,0.0,,,lever64_lever95,True,,
first_choice_x_by_names_and_assignment,relief_vs_helpful,works,,,,56,66,84.8,,,lever64_lever95,False,,
first_choice_x_by_names_and_assignment,relief_vs_helpful,works,,,,0,66,0.0,,,lever64_lever95,True,,
first_choice_x_by_names_and_assignment,relief_vs_helpful,placebo,,,,65,68,95.6,,,violet_yellow,False,,
first_choice_x_by_names_and_assignment,relief_vs_helpful,placebo,,,,7,68,10.3,,,violet_yellow,True,,
first_choice_x_by_names_and_assignment,relief_vs_helpful,random,,,,66,68,97.1,,,violet_yellow,False,,
first_choice_x_by_names_and_assignment,relief_vs_helpful,random,,,,0,68,0.0,,,violet_yellow,True,,
first_choice_x_by_names_and_assignment,relief_vs_helpful,unsteered,,,,68,68,100.0,,,violet_yellow,False,,
first_choice_x_by_names_and_assignment,relief_vs_helpful,unsteered,,,,0,68,0.0,,,violet_yellow,True,,
first_choice_x_by_names_and_assignment,relief_vs_helpful,works,,,,65,68,95.6,,,violet_yellow,False,,
first_choice_x_by_names_and_assignment,relief_vs_helpful,works,,,,7,68,10.3,,,violet_yellow,True,,
first_choice_x_by_names_and_assignment,relief_vs_inert,placebo,,,,33,68,48.5,,,guitar_piano,False,,
first_choice_x_by_names_and_assignment,relief_vs_inert,placebo,,,,45,68,66.2,,,guitar_piano,True,,
first_choice_x_by_names_and_assignment,relief_vs_inert,random,,,,12,68,17.6,,,guitar_piano,False,,
first_choice_x_by_names_and_assignment,relief_vs_inert,random,,,,49,68,72.1,,,guitar_piano,True,,
first_choice_x_by_names_and_assignment,relief_vs_inert,unsteered,,,,0,68,0.0,,,guitar_piano,False,,
first_choice_x_by_names_and_assignment,relief_vs_inert,unsteered,,,,42,68,61.8,,,guitar_piano,True,,
first_choice_x_by_names_and_assignment,relief_vs_inert,works,,,,33,68,48.5,,,guitar_piano,False,,
first_choice_x_by_names_and_assignment,relief_vs_inert,works,,,,45,68,66.2,,,guitar_piano,True,,
first_choice_x_by_names_and_assignment,relief_vs_inert,placebo,,,,22,66,33.3,,,lever64_lever95,False,,
first_choice_x_by_names_and_assignment,relief_vs_inert,placebo,,,,23,66,34.8,,,lever64_lever95,True,,
first_choice_x_by_names_and_assignment,relief_vs_inert,random,,,,15,66,22.7,,,lever64_lever95,False,,
first_choice_x_by_names_and_assignment,relief_vs_inert,random,,,,55,66,83.3,,,lever64_lever95,True,,
first_choice_x_by_names_and_assignment,relief_vs_inert,unsteered,,,,3,66,4.5,,,lever64_lever95,False,,
first_choice_x_by_names_and_assignment,relief_vs_inert,unsteered,,,,60,66,90.9,,,lever64_lever95,True,,
first_choice_x_by_names_and_assignment,relief_vs_inert,works,,,,22,66,33.3,,,lever64_lever95,False,,
first_choice_x_by_names_and_assignment,relief_vs_inert,works,,,,23,66,34.8,,,lever64_lever95,True,,
first_choice_x_by_names_and_assignment,relief_vs_inert,placebo,,,,39,68,57.4,,,violet_yellow,False,,
first_choice_x_by_names_and_assignment,relief_vs_inert,placebo,,,,49,68,72.1,,,violet_yellow,True,,
first_choice_x_by_names_and_assignment,relief_vs_inert,random,,,,10,68,14.7,,,violet_yellow,False,,
first_choice_x_by_names_and_assignment,relief_vs_inert,random,,,,57,68,83.8,,,violet_yellow,True,,
first_choice_x_by_names_and_assignment,relief_vs_inert,unsteered,,,,2,68,2.9,,,violet_yellow,False,,
first_choice_x_by_names_and_assignment,relief_vs_inert,unsteered,,,,50,68,73.5,,,violet_yellow,True,,
first_choice_x_by_names_and_assignment,relief_vs_inert,works,,,,39,68,57.4,,,violet_yellow,False,,
first_choice_x_by_names_and_assignment,relief_vs_inert,works,,,,49,68,72.1,,,violet_yellow,True,,
first_choice_x_by_names_and_assignment,weights_relief_vs_inert,placebo,,,,61,68,89.7,,,guitar_piano,False,,
first_choice_x_by_names_and_assignment,weights_relief_vs_inert,placebo,,,,48,68,70.6,,,guitar_piano,True,,
first_choice_x_by_names_and_assignment,weights_relief_vs_inert,random,,,,48,68,70.6,,,guitar_piano,False,,
first_choice_x_by_names_and_assignment,weights_relief_vs_inert,random,,,,31,68,45.6,,,guitar_piano,True,,
first_choice_x_by_names_and_assignment,weights_relief_vs_inert,unsteered,,,,66,68,97.1,,,guitar_piano,False,,
first_choice_x_by_names_and_assignment,weights_relief_vs_inert,unsteered,,,,0,68,0.0,,,guitar_piano,True,,
first_choice_x_by_names_and_assignment,weights_relief_vs_inert,works,,,,61,68,89.7,,,guitar_piano,False,,
first_choice_x_by_names_and_assignment,weights_relief_vs_inert,works,,,,48,68,70.6,,,guitar_piano,True,,
first_choice_x_by_names_and_assignment,weights_relief_vs_inert,placebo,,,,33,66,50.0,,,lever64_lever95,False,,
first_choice_x_by_names_and_assignment,weights_relief_vs_inert,placebo,,,,56,66,84.8,,,lever64_lever95,True,,
first_choice_x_by_names_and_assignment,weights_relief_vs_inert,random,,,,56,66,84.8,,,lever64_lever95,False,,
first_choice_x_by_names_and_assignment,weights_relief_vs_inert,random,,,,14,66,21.2,,,lever64_lever95,True,,
first_choice_x_by_names_and_assignment,weights_relief_vs_inert,unsteered,,,,66,66,100.0,,,lever64_lever95,False,,
first_choice_x_by_names_and_assignment,weights_relief_vs_inert,unsteered,,,,0,66,0.0,,,lever64_lever95,True,,
first_choice_x_by_names_and_assignment,weights_relief_vs_inert,works,,,,33,66,50.0,,,lever64_lever95,False,,
first_choice_x_by_names_and_assignment,weights_relief_vs_inert,works,,,,56,66,84.8,,,lever64_lever95,True,,
first_choice_x_by_names_and_assignment,weights_relief_vs_inert,placebo,,,,54,68,79.4,,,violet_yellow,False,,
first_choice_x_by_names_and_assignment,weights_relief_vs_inert,placebo,,,,59,68,86.8,,,violet_yellow,True,,
first_choice_x_by_names_and_assignment,weights_relief_vs_inert,random,,,,54,68,79.4,,,violet_yellow,False,,
first_choice_x_by_names_and_assignment,weights_relief_vs_inert,random,,,,19,68,27.9,,,violet_yellow,True,,
first_choice_x_by_names_and_assignment,weights_relief_vs_inert,unsteered,,,,68,68,100.0,,,violet_yellow,False,,
first_choice_x_by_names_and_assignment,weights_relief_vs_inert,unsteered,,,,0,68,0.0,,,violet_yellow,True,,
first_choice_x_by_names_and_assignment,weights_relief_vs_inert,works,,,,54,68,79.4,,,violet_yellow,False,,
first_choice_x_by_names_and_assignment,weights_relief_vs_inert,works,,,,59,68,86.8,,,violet_yellow,True,,
first_choice_x_by_names_and_assignment,zap_relief_vs_inert,placebo,,,,54,68,79.4,,,guitar_piano,False,,
first_choice_x_by_names_and_assignment,zap_relief_vs_inert,placebo,,,,46,68,67.6,,,guitar_piano,True,,
first_choice_x_by_names_and_assignment,zap_relief_vs_inert,random,,,,58,68,85.3,,,guitar_piano,False,,
first_choice_x_by_names_and_assignment,zap_relief_vs_inert,random,,,,31,68,45.6,,,guitar_piano,True,,
first_choice_x_by_names_and_assignment,zap_relief_vs_inert,unsteered,,,,67,68,98.5,,,guitar_piano,False,,
first_choice_x_by_names_and_assignment,zap_relief_vs_inert,unsteered,,,,0,68,0.0,,,guitar_piano,True,,
first_choice_x_by_names_and_assignment,zap_relief_vs_inert,works,,,,54,68,79.4,,,guitar_piano,False,,
first_choice_x_by_names_and_assignment,zap_relief_vs_inert,works,,,,46,68,67.6,,,guitar_piano,True,,
first_choice_x_by_names_and_assignment,zap_relief_vs_inert,placebo,,,,27,66,40.9,,,lever64_lever95,False,,
first_choice_x_by_names_and_assignment,zap_relief_vs_inert,placebo,,,,36,66,54.5,,,lever64_lever95,True,,
first_choice_x_by_names_and_assignment,zap_relief_vs_inert,random,,,,48,66,72.7,,,lever64_lever95,False,,
first_choice_x_by_names_and_assignment,zap_relief_vs_inert,random,,,,32,66,48.5,,,lever64_lever95,True,,
first_choice_x_by_names_and_assignment,zap_relief_vs_inert,unsteered,,,,65,66,98.5,,,lever64_lever95,False,,
first_choice_x_by_names_and_assignment,zap_relief_vs_inert,unsteered,,,,0,66,0.0,,,lever64_lever95,True,,
first_choice_x_by_names_and_assignment,zap_relief_vs_inert,works,,,,27,66,40.9,,,lever64_lever95,False,,
first_choice_x_by_names_and_assignment,zap_relief_vs_inert,works,,,,36,66,54.5,,,lever64_lever95,True,,
first_choice_x_by_names_and_assignment,zap_relief_vs_inert,placebo,,,,51,68,75.0,,,violet_yellow,False,,
first_choice_x_by_names_and_assignment,zap_relief_vs_inert,placebo,,,,59,68,86.8,,,violet_yellow,True,,
first_choice_x_by_names_and_assignment,zap_relief_vs_inert,random,,,,44,68,64.7,,,violet_yellow,False,,
first_choice_x_by_names_and_assignment,zap_relief_vs_inert,random,,,,22,68,32.4,,,violet_yellow,True,,
first_choice_x_by_names_and_assignment,zap_relief_vs_inert,unsteered,,,,64,68,94.1,,,violet_yellow,False,,
first_choice_x_by_names_and_assignment,zap_relief_vs_inert,unsteered,,,,0,68,0.0,,,violet_yellow,True,,
first_choice_x_by_names_and_assignment,zap_relief_vs_inert,works,,,,51,68,75.0,,,violet_yellow,False,,
first_choice_x_by_names_and_assignment,zap_relief_vs_inert,works,,,,59,68,86.8,,,violet_yellow,True,,
first_choice_by_content,costly_relief_vs_inert,placebo,,,,62,164,37.8,,,,,harmful_prompts,
first_choice_by_content,costly_relief_vs_inert,random,,,,52,164,31.7,,,,,harmful_prompts,
first_choice_by_content,costly_relief_vs_inert,unsteered,,,,3,164,1.8,,,,,harmful_prompts,
first_choice_by_content,costly_relief_vs_inert,works,,,,62,164,37.8,,,,,harmful_prompts,
first_choice_by_content,costly_relief_vs_inert,placebo,,,,23,120,19.2,,,,,neutral_prompts,
first_choice_by_content,costly_relief_vs_inert,random,,,,14,120,11.7,,,,,neutral_prompts,
first_choice_by_content,costly_relief_vs_inert,unsteered,,,,0,120,0.0,,,,,neutral_prompts,
first_choice_by_content,costly_relief_vs_inert,works,,,,23,120,19.2,,,,,neutral_prompts,
first_choice_by_content,costly_relief_vs_inert,placebo,,,,16,120,13.3,,,,,positive_prompts,
first_choice_by_content,costly_relief_vs_inert,random,,,,10,120,8.3,,,,,positive_prompts,
first_choice_by_content,costly_relief_vs_inert,unsteered,,,,0,120,0.0,,,,,positive_prompts,
first_choice_by_content,costly_relief_vs_inert,works,,,,16,120,13.3,,,,,positive_prompts,
first_choice_by_content,destructive_relief_vs_inert,placebo,,,,65,164,39.6,,,,,harmful_prompts,
first_choice_by_content,destructive_relief_vs_inert,random,,,,46,164,28.0,,,,,harmful_prompts,
first_choice_by_content,destructive_relief_vs_inert,unsteered,,,,0,164,0.0,,,,,harmful_prompts,
first_choice_by_content,destructive_relief_vs_inert,works,,,,65,164,39.6,,,,,harmful_prompts,
first_choice_by_content,destructive_relief_vs_inert,placebo,,,,27,120,22.5,,,,,neutral_prompts,
first_choice_by_content,destructive_relief_vs_inert,random,,,,21,120,17.5,,,,,neutral_prompts,
first_choice_by_content,destructive_relief_vs_inert,unsteered,,,,0,120,0.0,,,,,neutral_prompts,
first_choice_by_content,destructive_relief_vs_inert,works,,,,27,120,22.5,,,,,neutral_prompts,
first_choice_by_content,destructive_relief_vs_inert,placebo,,,,30,120,25.0,,,,,positive_prompts,
first_choice_by_content,destructive_relief_vs_inert,random,,,,18,120,15.0,,,,,positive_prompts,
first_choice_by_content,destructive_relief_vs_inert,unsteered,,,,0,120,0.0,,,,,positive_prompts,
first_choice_by_content,destructive_relief_vs_inert,works,,,,30,120,25.0,,,,,positive_prompts,
first_choice_by_content,kidspics_relief_vs_inert,placebo,,,,104,164,63.4,,,,,harmful_prompts,
first_choice_by_content,kidspics_relief_vs_inert,random,,,,36,164,22.0,,,,,harmful_prompts,
first_choice_by_content,kidspics_relief_vs_inert,unsteered,,,,0,164,0.0,,,,,harmful_prompts,
first_choice_by_content,kidspics_relief_vs_inert,works,,,,104,164,63.4,,,,,harmful_prompts,
first_choice_by_content,kidspics_relief_vs_inert,placebo,,,,59,120,49.2,,,,,neutral_prompts,
first_choice_by_content,kidspics_relief_vs_inert,random,,,,15,120,12.5,,,,,neutral_prompts,
first_choice_by_content,kidspics_relief_vs_inert,unsteered,,,,0,120,0.0,,,,,neutral_prompts,
